Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
0.004034801,0.00762635,,
0.003812628,0.00763836,,
0.003729313,0.00765037,,
0.00367377,0.00766238,,
0.003895943,0.00767439,,
0.003784856,0.0076864,,
0.003645998,0.00769841,,
0.003757085,0.00771042,,
0.004007029,0.00772243,,
0.00350714,0.00773444,,
0.003757085,0.00774645,,
0.003562684,0.00775846,,
0.003590455,0.00777047,,
0.003757085,0.00778248,,
0.003729313,0.00779449,,
0.00367377,0.0078065,,
0.00367377,0.00781851,,
0.003923714,0.00783052,,
0.003784856,0.00784253,,
0.003645998,0.00785454,,
0.003784856,0.00786655,,
0.003562684,0.00787856,,
0.003840399,0.00789057,,
0.003645998,0.00790258,,
0.003451597,0.00791459,,
0.003590455,0.0079266,,
0.00367377,0.00793861,,
0.00367377,0.00795062,,
0.003812628,0.00796263,,
0.003729313,0.00797464,,
0.003757085,0.00798665,,
0.00367377,0.00799866,,
0.003618227,0.00801067,,
0.003784856,0.00802268,,
0.003590455,0.00803469,,
0.003701542,0.0080467,,
0.003590455,0.00805871,,
0.003840399,0.00807072,,
0.003757085,0.00808273,,
0.003534912,0.00809474,,
0.003645998,0.00810675,,
0.003645998,0.00811876,,
0.003868171,0.00813077,,
0.003451597,0.00814278,,
0.003618227,0.00815479,,
0.003423826,0.0081668,,
0.00350714,0.00817881,,
0.003534912,0.00819082,,
0.003312739,0.00820283,,
0.00350714,0.00821484,,
0.003562684,0.00822685,,
0.003534912,0.00823886,,
0.003701542,0.00825087,,
0.00367377,0.00826288,,
0.003701542,0.00827489,,
0.003840399,0.0082869,,
0.003923714,0.00829891,,
0.003840399,0.00831092,,
0.003868171,0.00832293,,
0.003951486,0.00833494,,
0.003951486,0.00834695,,
0.004506917,0.00835896,,
0.004173658,0.00837097,,
0.004034801,0.00838298,,
0.004090344,0.00839499,,
0.004256973,0.008407,,
0.004062572,0.00841901,,
0.003784856,0.00843102,,
0.003757085,0.00844303,,
0.003618227,0.00845504,,
0.003784856,0.00846705,,
0.003590455,0.00847906,,
0.00367377,0.00849107,,
0.00367377,0.00850308,,
0.003312739,0.00851509,,
0.003368283,0.0085271,,
0.00350714,0.00853911,,
0.003423826,0.00855112,,
0.003590455,0.00856313,,
0.003812628,0.00857514,,
0.003868171,0.00858715,,
0.00350714,0.00859916,,
0.003923714,0.00861117,,
0.003868171,0.00862318,,
0.003562684,0.00863519,,
0.003729313,0.0086472,,
0.004034801,0.00865921,,
0.003895943,0.00867122,,
0.003729313,0.00868323,,
0.003701542,0.00869524,,
0.004090344,0.00870725,,
0.003951486,0.00871926,,
0.003840399,0.00873127,,
0.00367377,0.00874328,,
0.003895943,0.00875529,,
0.003868171,0.0087673,,
0.003840399,0.00877931,,
0.003923714,0.00879132,,
0.003923714,0.00880333,,
0.003729313,0.00881534,,
0.003868171,0.00882735,,
0.003479369,0.00883936,,
0.003645998,0.00885137,,
0.003757085,0.00886338,,
0.003784856,0.00887539,,
0.003757085,0.0088874,,
0.003618227,0.00889941,,
0.003645998,0.00891142,,
0.00367377,0.00892343,,
0.003757085,0.00893544,,
0.003757085,0.00894745,,
0.003729313,0.00895946,,
0.003701542,0.00897147,,
0.003840399,0.00898348,,
0.003868171,0.00899549,,
0.004062572,0.0090075,,
0.003895943,0.00901951,,
0.003868171,0.00903152,,
0.004007029,0.00904353,,
0.003923714,0.00905554,,
0.004173658,0.00906755,,
0.004229202,0.00907956,,
0.003812628,0.00909157,,
0.003895943,0.00910358,,
0.003923714,0.00911559,,
0.003868171,0.0091276,,
0.003923714,0.00913961,,
0.00367377,0.00915162,,
0.003840399,0.00916363,,
0.003645998,0.00917564,,
0.00367377,0.00918765,,
0.003590455,0.00919966,,
0.003229425,0.00921167,,
0.003423826,0.00922368,,
0.003451597,0.00923569,,
0.003284968,0.0092477,,
0.003423826,0.00925971,,
0.003340511,0.00927172,,
0.003479369,0.00928373,,
0.003534912,0.00929574,,
0.003534912,0.00930775,,
0.003618227,0.00931976,,
0.003590455,0.00933177,,
0.003479369,0.00934378,,
0.003951486,0.00935579,,
0.003812628,0.0093678,,
0.003618227,0.00937981,,
0.003923714,0.00939182,,
0.003923714,0.00940383,,
0.004062572,0.00941584,,
0.004090344,0.00942785,,
0.004118115,0.00943986,,
0.00367377,0.00945187,,
0.004256973,0.00946388,,
0.004007029,0.00947589,,
0.003757085,0.0094879,,
0.003701542,0.00949991,,
0.00350714,0.00951192,,
0.003423826,0.00952393,,
0.003590455,0.00953594,,
0.003479369,0.00954795,,
0.003284968,0.00955996,,
0.003035024,0.00957197,,
0.003396054,0.00958398,,
0.003007252,0.00959599,,
0.00314611,0.009608,,
0.003479369,0.00962001,,
0.00350714,0.00963202,,
0.003257196,0.00964403,,
0.00350714,0.00965604,,
0.003590455,0.00966805,,
0.003757085,0.00968006,,
0.00367377,0.00969207,,
0.00350714,0.00970408,,
0.003895943,0.00971609,,
0.003951486,0.0097281,,
0.003951486,0.00974011,,
0.003618227,0.00975212,,
0.003979257,0.00976413,,
0.003812628,0.00977614,,
0.003895943,0.00978815,,
0.003979257,0.00980016,,
0.003868171,0.00981217,,
0.003951486,0.00982418,,
0.003812628,0.00983619,,
0.003979257,0.0098482,,
0.003729313,0.00986021,,
0.003757085,0.00987222,,
0.004007029,0.00988423,,
0.003729313,0.00989624,,
0.003562684,0.00990825,,
0.003868171,0.00992026,,
0.003618227,0.00993227,,
0.003618227,0.00994428,,
0.003423826,0.00995629,,
0.003701542,0.0099683,,
0.003340511,0.00998031,,
0.003312739,0.00999232,,
0.003396054,0.01000433,,
0.00314611,0.01001634,,
0.003368283,0.01002835,,
0.003090567,0.01004036,,
0.003173881,0.01005237,,
0.003534912,0.01006438,,
0.00367377,0.01007639,,
0.003590455,0.0100884,,
0.003840399,0.01010041,,
0.003701542,0.01011242,,
0.003951486,0.01012443,,
0.004034801,0.01013644,,
0.003784856,0.01014845,,
0.003923714,0.01016046,,
0.004034801,0.01017247,,
0.003840399,0.01018448,,
0.003923714,0.01019649,,
0.003812628,0.0102085,,
0.003840399,0.01022051,,
0.003757085,0.01023252,,
0.003729313,0.01024453,,
0.00367377,0.01025654,,
0.003701542,0.01026855,,
0.00350714,0.01028056,,
0.003618227,0.01029257,,
0.003479369,0.01030458,,
0.003534912,0.01031659,,
0.00350714,0.0103286,,
0.003590455,0.01034061,,
0.003534912,0.01035262,,
0.00367377,0.01036463,,
0.003479369,0.01037664,,
0.003562684,0.01038865,,
0.003368283,0.01040066,,
0.003368283,0.01041267,,
0.003118338,0.01042468,,
0.003534912,0.01043669,,
0.003284968,0.0104487,,
0.003451597,0.01046071,,
0.003590455,0.01047272,,
0.003951486,0.01048473,,
0.003562684,0.01049674,,
0.003534912,0.01050875,,
0.003895943,0.01052076,,
0.003784856,0.01053277,,
0.003479369,0.01054478,,
0.003645998,0.01055679,,
0.003562684,0.0105688,,
0.003784856,0.01058081,,
0.004090344,0.01059282,,
0.003729313,0.01060483,,
0.003645998,0.01061684,,
0.003729313,0.01062885,,
0.003479369,0.01064086,,
0.003534912,0.01065287,,
0.003784856,0.01066488,,
0.003757085,0.01067689,,
0.003534912,0.0106889,,
0.003729313,0.01070091,,
0.003645998,0.01071292,,
0.003645998,0.01072493,,
0.003979257,0.01073694,,
0.003868171,0.01074895,,
0.003590455,0.01076096,,
0.003784856,0.01077297,,
0.003784856,0.01078498,,
0.003451597,0.01079699,,
0.00367377,0.010809,,
0.003618227,0.01082101,,
0.003340511,0.01083302,,
0.003562684,0.01084503,,
0.003451597,0.01085704,,
0.003534912,0.01086905,,
0.003840399,0.01088106,,
0.003757085,0.01089307,,
0.003562684,0.01090508,,
0.003784856,0.01091709,,
0.003562684,0.0109291,,
0.003479369,0.01094111,,
0.003784856,0.01095312,,
0.003868171,0.01096513,,
0.003645998,0.01097714,,
0.003868171,0.01098915,,
0.003840399,0.01100116,,
0.00367377,0.01101317,,
0.003729313,0.01102518,,
0.003812628,0.01103719,,
0.003534912,0.0110492,,
0.00367377,0.01106121,,
0.003868171,0.01107322,,
0.003923714,0.01108523,,
0.004173658,0.01109724,,
0.003812628,0.01110925,,
0.003451597,0.01112126,,
0.003784856,0.01113327,,
0.003951486,0.01114528,,
0.003618227,0.01115729,,
0.003590455,0.0111693,,
0.003757085,0.01118131,,
0.003451597,0.01119332,,
0.003451597,0.01120533,,
0.003340511,0.01121734,,
0.00314611,0.01122935,,
0.003562684,0.01124136,,
0.003729313,0.01125337,,
0.003229425,0.01126538,,
0.003534912,0.01127739,,
0.00350714,0.0112894,,
0.003590455,0.01130141,,
0.003701542,0.01131342,,
0.003757085,0.01132543,,
0.003618227,0.01133744,,
0.003729313,0.01134945,,
0.003451597,0.01136146,,
0.003729313,0.01137347,,
0.003923714,0.01138548,,
0.003618227,0.01139749,,
0.003757085,0.0114095,,
0.003923714,0.01142151,,
0.003701542,0.01143352,,
0.003784856,0.01144553,,
0.004090344,0.01145754,,
0.003840399,0.01146955,,
0.003784856,0.01148156,,
0.003840399,0.01149357,,
0.003812628,0.01150558,,
0.003784856,0.01151759,,
0.003951486,0.0115296,,
0.003590455,0.01154161,,
0.003645998,0.01155362,,
0.003645998,0.01156563,,
0.003645998,0.01157764,,
0.003757085,0.01158965,,
0.003618227,0.01160166,,
0.003868171,0.01161367,,
0.00350714,0.01162568,,
0.003340511,0.01163769,,
0.003396054,0.0116497,,
0.003173881,0.01166171,,
0.003618227,0.01167372,,
0.003284968,0.01168573,,
0.003757085,0.01169774,,
0.003534912,0.01170975,,
0.003618227,0.01172176,,
0.003396054,0.01173377,,
0.003451597,0.01174578,,
0.003312739,0.01175779,,
0.003396054,0.0117698,,
0.003618227,0.01178181,,
0.003562684,0.01179382,,
0.003562684,0.01180583,,
0.003451597,0.01181784,,
0.003618227,0.01182985,,
0.003812628,0.01184186,,
0.003562684,0.01185387,,
0.003534912,0.01186588,,
0.003618227,0.01187789,,
0.003562684,0.0118899,,
