Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
6.34642E-05,9.3E-05,,
0.000257865,9.4E-05,,
0.000230094,9.5E-05,,
0.000119007,9.6E-05,,
0.000146779,9.7E-05,,
9.12358E-05,9.8E-05,,
0.000174551,9.9E-05,,
-1.98505E-05,1E-04,,
0.000285637,0.000101,,
0.00034118,0.000102,,
0.000202322,0.000103,,
0.000202322,0.000104,,
0.000257865,0.000105,,
0.00034118,0.000106,,
0.000230094,0.000107,,
-0.000103165,0.000108,,
6.34642E-05,0.000109,,
0.000230094,0.00011,,
0.000119007,0.000111,,
6.34642E-05,0.000112,,
-1.98505E-05,0.000113,,
0.000368952,0.000114,,
0.000257865,0.000115,,
0.000174551,0.000116,,
0.000313408,0.000117,,
9.12358E-05,0.000118,,
0.000230094,0.000119,,
0.000313408,0.00012,,
0.000119007,0.000121,,
0.000174551,0.000122,,
0.000230094,0.000123,,
-1.98505E-05,0.000124,,
0.000119007,0.000125,,
0.000230094,0.000126,,
7.92107E-06,0.000127,,
3.56927E-05,0.000128,,
0.000174551,0.000129,,
0.000424495,0.00013,,
-1.98505E-05,0.000131,,
0.000396723,0.000132,,
9.12358E-05,0.000133,,
0.000146779,0.000134,,
0.000285637,0.000135,,
0.000119007,0.000136,,
-0.000214252,0.000137,,
6.34642E-05,0.000138,,
-0.000130937,0.000139,,
0.000257865,0.00014,,
0.000230094,0.000141,,
0.000174551,0.000142,,
0.000285637,0.000143,,
-0.000158708,0.000144,,
6.34642E-05,0.000145,,
0.000174551,0.000146,,
0.000257865,0.000147,,
0.000368952,0.000148,,
0.000119007,0.000149,,
0.000257865,0.00015,,
0.000146779,0.000151,,
9.12358E-05,0.000152,,
0.000174551,0.000153,,
0.000119007,0.000154,,
-1.98505E-05,0.000155,,
0.000452266,0.000156,,
0.000202322,0.000157,,
0.000257865,0.000158,,
-0.00018648,0.000159,,
6.34642E-05,0.00016,,
0.000119007,0.000161,,
0.000174551,0.000162,,
0.000230094,0.000163,,
0.000119007,0.000164,,
0.000146779,0.000165,,
0.000174551,0.000166,,
-0.000214252,0.000167,,
0.000396723,0.000168,,
3.56927E-05,0.000169,,
9.12358E-05,0.00017,,
0.000368952,0.000171,,
0.000119007,0.000172,,
0.000119007,0.000173,,
0.000119007,0.000174,,
0.000202322,0.000175,,
0.000146779,0.000176,,
7.92107E-06,0.000177,,
3.56927E-05,0.000178,,
3.56927E-05,0.000179,,
0.000368952,0.00018,,
-1.98505E-05,0.000181,,
0.000174551,0.000182,,
0.000396723,0.000183,,
-7.53937E-05,0.000184,,
6.34642E-05,0.000185,,
6.34642E-05,0.000186,,
6.34642E-05,0.000187,,
-0.000158708,0.000188,,
0.000146779,0.000189,,
0.000202322,0.00019,,
0.000202322,0.000191,,
-4.76221E-05,0.000192,,
3.56927E-05,0.000193,,
-7.53937E-05,0.000194,,
0.000313408,0.000195,,
-7.53937E-05,0.000196,,
0.00034118,0.000197,,
6.34642E-05,0.000198,,
0.000119007,0.000199,,
0.000368952,0.0002,,
7.92107E-06,0.000201,,
3.56927E-05,0.000202,,
0.000202322,0.000203,,
0.000396723,0.000204,,
0.000257865,0.000205,,
6.34642E-05,0.000206,,
0.000285637,0.000207,,
0.000230094,0.000208,,
0.000257865,0.000209,,
0.000285637,0.00021,,
0.000202322,0.000211,,
6.34642E-05,0.000212,,
0.000202322,0.000213,,
0.000313408,0.000214,,
0.000285637,0.000215,,
0.000396723,0.000216,,
0.000230094,0.000217,,
0.000480038,0.000218,,
0.000174551,0.000219,,
0.000313408,0.00022,,
0.000146779,0.000221,,
0.000202322,0.000222,,
0.000119007,0.000223,,
9.12358E-05,0.000224,,
0.000202322,0.000225,,
0.000119007,0.000226,,
0.000230094,0.000227,,
0.000230094,0.000228,,
0.000202322,0.000229,,
0.000285637,0.00023,,
0.000452266,0.000231,,
0.000146779,0.000232,,
0.000257865,0.000233,,
0.000230094,0.000234,,
0.000396723,0.000235,,
0.00034118,0.000236,,
6.34642E-05,0.000237,,
0.000202322,0.000238,,
0.00034118,0.000239,,
6.34642E-05,0.00024,,
9.12358E-05,0.000241,,
3.56927E-05,0.000242,,
0.000119007,0.000243,,
7.92107E-06,0.000244,,
0.000174551,0.000245,,
0.000146779,0.000246,,
0.00050781,0.000247,,
-7.53937E-05,0.000248,,
-4.76221E-05,0.000249,,
-4.76221E-05,0.00025,,
0.000174551,0.000251,,
-1.98505E-05,0.000252,,
0.000202322,0.000253,,
-4.76221E-05,0.000254,,
0.000313408,0.000255,,
6.34642E-05,0.000256,,
-0.000103165,0.000257,,
9.12358E-05,0.000258,,
6.34642E-05,0.000259,,
-4.76221E-05,0.00026,,
3.56927E-05,0.000261,,
-1.98505E-05,0.000262,,
-4.76221E-05,0.000263,,
0.000146779,0.000264,,
9.12358E-05,0.000265,,
9.12358E-05,0.000266,,
-1.98505E-05,0.000267,,
0.000174551,0.000268,,
0.000424495,0.000269,,
0.000285637,0.00027,,
-4.76221E-05,0.000271,,
0.000230094,0.000272,,
0.000146779,0.000273,,
9.12358E-05,0.000274,,
7.92107E-06,0.000275,,
-7.53937E-05,0.000276,,
0.000119007,0.000277,,
-7.53937E-05,0.000278,,
3.56927E-05,0.000279,,
-4.76221E-05,0.00028,,
3.56927E-05,0.000281,,
0.000119007,0.000282,,
9.12358E-05,0.000283,,
-4.76221E-05,0.000284,,
-0.000103165,0.000285,,
9.12358E-05,0.000286,,
0.000257865,0.000287,,
0.000119007,0.000288,,
0.000230094,0.000289,,
-4.76221E-05,0.00029,,
0.000257865,0.000291,,
-0.000158708,0.000292,,
0.000285637,0.000293,,
0.000313408,0.000294,,
0.000119007,0.000295,,
0.000202322,0.000296,,
0.000257865,0.000297,,
-1.98505E-05,0.000298,,
6.34642E-05,0.000299,,
7.92107E-06,0.0003,,
0.000146779,0.000301,,
0.000257865,0.000302,,
-0.000103165,0.000303,,
0.000313408,0.000304,,
0.000480038,0.000305,,
0.000285637,0.000306,,
0.000424495,0.000307,,
0.000119007,0.000308,,
0.000396723,0.000309,,
0.000119007,0.00031,,
-0.000130937,0.000311,,
0.000285637,0.000312,,
0.000202322,0.000313,,
0.000146779,0.000314,,
6.34642E-05,0.000315,,
7.92107E-06,0.000316,,
0.000146779,0.000317,,
6.34642E-05,0.000318,,
0.00034118,0.000319,,
0.000313408,0.00032,,
0.000202322,0.000321,,
0.000368952,0.000322,,
0.000174551,0.000323,,
0.000313408,0.000324,,
0.000230094,0.000325,,
0.000396723,0.000326,,
0.000174551,0.000327,,
0.000257865,0.000328,,
0.000313408,0.000329,,
0.000146779,0.00033,,
0.000285637,0.000331,,
0.00034118,0.000332,,
0.000119007,0.000333,,
-1.98505E-05,0.000334,,
6.34642E-05,0.000335,,
0.000285637,0.000336,,
0.000230094,0.000337,,
3.56927E-05,0.000338,,
6.34642E-05,0.000339,,
0.000257865,0.00034,,
0.000285637,0.000341,,
0.000368952,0.000342,,
6.34642E-05,0.000343,,
-7.53937E-05,0.000344,,
-1.98505E-05,0.000345,,
-1.98505E-05,0.000346,,
6.34642E-05,0.000347,,
9.12358E-05,0.000348,,
0.000257865,0.000349,,
7.92107E-06,0.00035,,
7.92107E-06,0.000351,,
-1.98505E-05,0.000352,,
0.000202322,0.000353,,
0.000230094,0.000354,,
3.56927E-05,0.000355,,
-0.000130937,0.000356,,
0.000313408,0.000357,,
7.92107E-06,0.000358,,
-1.98505E-05,0.000359,,
0.000119007,0.00036,,
3.56927E-05,0.000361,,
9.12358E-05,0.000362,,
0.000119007,0.000363,,
9.12358E-05,0.000364,,
0.000146779,0.000365,,
0.000146779,0.000366,,
-0.000158708,0.000367,,
9.12358E-05,0.000368,,
9.12358E-05,0.000369,,
-1.98505E-05,0.00037,,
0.000174551,0.000371,,
9.12358E-05,0.000372,,
0.000257865,0.000373,,
0.000368952,0.000374,,
9.12358E-05,0.000375,,
0.000146779,0.000376,,
0.000174551,0.000377,,
0.000230094,0.000378,,
0.000285637,0.000379,,
0.000230094,0.00038,,
0.000257865,0.000381,,
0.000230094,0.000382,,
-7.53937E-05,0.000383,,
-1.98505E-05,0.000384,,
0.000202322,0.000385,,
9.12358E-05,0.000386,,
0.000174551,0.000387,,
0.000202322,0.000388,,
0.000174551,0.000389,,
3.56927E-05,0.00039,,
0.000230094,0.000391,,
0.00050781,0.000392,,
0.000202322,0.000393,,
0.000202322,0.000394,,
0.000174551,0.000395,,
0.000202322,0.000396,,
0.000202322,0.000397,,
6.34642E-05,0.000398,,
0.000285637,0.000399,,
-4.76221E-05,0.0004,,
6.34642E-05,0.000401,,
0.000146779,0.000402,,
0.000285637,0.000403,,
0.000174551,0.000404,,
6.34642E-05,0.000405,,
0.000230094,0.000406,,
0.000257865,0.000407,,
6.34642E-05,0.000408,,
-0.000158708,0.000409,,
7.92107E-06,0.00041,,
-4.76221E-05,0.000411,,
0.000368952,0.000412,,
7.92107E-06,0.000413,,
0.000285637,0.000414,,
0.000230094,0.000415,,
0.000174551,0.000416,,
-1.98505E-05,0.000417,,
6.34642E-05,0.000418,,
0.000313408,0.000419,,
0.000146779,0.00042,,
0.000257865,0.000421,,
0.00034118,0.000422,,
0.000257865,0.000423,,
9.12358E-05,0.000424,,
0.000257865,0.000425,,
0.000119007,0.000426,,
0.000313408,0.000427,,
-0.00018648,0.000428,,
3.56927E-05,0.000429,,
0.000230094,0.00043,,
-4.76221E-05,0.000431,,
-1.98505E-05,0.000432,,
-4.76221E-05,0.000433,,
0.000202322,0.000434,,
-1.98505E-05,0.000435,,
-0.000242023,0.000436,,
0.000257865,0.000437,,
0.000146779,0.000438,,
9.12358E-05,0.000439,,
0.000119007,0.00044,,
-0.000130937,0.000441,,
0.000146779,0.000442,,
9.12358E-05,0.000443,,
-4.76221E-05,0.000444,,
3.56927E-05,0.000445,,
3.56927E-05,0.000446,,
0.000119007,0.000447,,
0.000174551,0.000448,,
-0.000103165,0.000449,,
-0.000325338,0.00045,,
0.000257865,0.000451,,
-4.76221E-05,0.000452,,
0.000119007,0.000453,,
-7.53937E-05,0.000454,,
-0.000130937,0.000455,,
-1.98505E-05,0.000456,,
-0.000158708,0.000457,,
-0.000103165,0.000458,,
-0.000214252,0.000459,,
-0.000103165,0.00046,,
9.12358E-05,0.000461,,
-1.98505E-05,0.000462,,
-1.98505E-05,0.000463,,
3.56927E-05,0.000464,,
-0.000130937,0.000465,,
-1.98505E-05,0.000466,,
7.92107E-06,0.000467,,
-0.000242023,0.000468,,
-0.000130937,0.000469,,
-0.000130937,0.00047,,
-0.000103165,0.000471,,
0.000146779,0.000472,,
-0.000130937,0.000473,,
-0.000103165,0.000474,,
-0.000242023,0.000475,,
-1.98505E-05,0.000476,,
-0.000158708,0.000477,,
-1.98505E-05,0.000478,,
-7.53937E-05,0.000479,,
3.56927E-05,0.00048,,
3.56927E-05,0.000481,,
-0.000158708,0.000482,,
-0.000214252,0.000483,,
-0.000130937,0.000484,,
-0.000130937,0.000485,,
-0.000130937,0.000486,,
7.92107E-06,0.000487,,
-1.98505E-05,0.000488,,
-1.98505E-05,0.000489,,
-0.00018648,0.00049,,
-0.00035311,0.000491,,
9.12358E-05,0.000492,,
-4.76221E-05,0.000493,,
-0.000269795,0.000494,,
-7.53937E-05,0.000495,,
-0.000158708,0.000496,,
-0.000158708,0.000497,,
-0.000130937,0.000498,,
-0.000158708,0.000499,,
-0.000130937,0.0005,,
-0.000103165,0.000501,,
-0.000130937,0.000502,,
-0.000103165,0.000503,,
7.92107E-06,0.000504,,
-0.000158708,0.000505,,
-0.000214252,0.000506,,
-0.000269795,0.000507,,
-7.53937E-05,0.000508,,
0.000119007,0.000509,,
-0.000297566,0.00051,,
7.92107E-06,0.000511,,
-0.000130937,0.000512,,
-0.000130937,0.000513,,
-0.000297566,0.000514,,
-0.000242023,0.000515,,
-0.000158708,0.000516,,
0.000146779,0.000517,,
0.000146779,0.000518,,
9.12358E-05,0.000519,,
-1.98505E-05,0.00052,,
-0.000130937,0.000521,,
-0.000103165,0.000522,,
0.000119007,0.000523,,
-0.00018648,0.000524,,
6.34642E-05,0.000525,,
7.92107E-06,0.000526,,
-1.98505E-05,0.000527,,
-0.00035311,0.000528,,
-0.000103165,0.000529,,
-1.98505E-05,0.00053,,
-0.000214252,0.000531,,
-4.76221E-05,0.000532,,
-0.000158708,0.000533,,
-0.000242023,0.000534,,
-1.98505E-05,0.000535,,
-0.000325338,0.000536,,
0.000119007,0.000537,,
-0.000103165,0.000538,,
9.12358E-05,0.000539,,
-7.53937E-05,0.00054,,
6.34642E-05,0.000541,,
-1.98505E-05,0.000542,,
-0.000158708,0.000543,,
0.000146779,0.000544,,
7.92107E-06,0.000545,,
-4.76221E-05,0.000546,,
-0.000269795,0.000547,,
-1.98505E-05,0.000548,,
0.000119007,0.000549,,
6.34642E-05,0.00055,,
7.92107E-06,0.000551,,
6.34642E-05,0.000552,,
-0.000214252,0.000553,,
0.000174551,0.000554,,
0.000146779,0.000555,,
-0.000103165,0.000556,,
0.000146779,0.000557,,
-0.000130937,0.000558,,
0.000313408,0.000559,,
0.000230094,0.00056,,
0.000119007,0.000561,,
7.92107E-06,0.000562,,
-0.000103165,0.000563,,
-7.53937E-05,0.000564,,
-4.76221E-05,0.000565,,
0.000119007,0.000566,,
0.000146779,0.000567,,
-1.98505E-05,0.000568,,
0.000202322,0.000569,,
0.000119007,0.00057,,
7.92107E-06,0.000571,,
0.000146779,0.000572,,
-4.76221E-05,0.000573,,
0.000285637,0.000574,,
7.92107E-06,0.000575,,
-1.98505E-05,0.000576,,
0.000202322,0.000577,,
0.000202322,0.000578,,
7.92107E-06,0.000579,,
0.000174551,0.00058,,
3.56927E-05,0.000581,,
0.000119007,0.000582,,
9.12358E-05,0.000583,,
0.000146779,0.000584,,
0.000146779,0.000585,,
7.92107E-06,0.000586,,
-0.000130937,0.000587,,
0.000146779,0.000588,,
0.000174551,0.000589,,
3.56927E-05,0.00059,,
0.000424495,0.000591,,
0.00034118,0.000592,,
9.12358E-05,0.000593,,
0.000174551,0.000594,,
0.000230094,0.000595,,
-1.98505E-05,0.000596,,
0.000257865,0.000597,,
9.12358E-05,0.000598,,
-4.76221E-05,0.000599,,
3.56927E-05,0.0006,,
3.56927E-05,0.000601,,
0.000313408,0.000602,,
0.000119007,0.000603,,
7.92107E-06,0.000604,,
3.56927E-05,0.000605,,
9.12358E-05,0.000606,,
0.000119007,0.000607,,
9.12358E-05,0.000608,,
0.000230094,0.000609,,
0.000313408,0.00061,,
0.000230094,0.000611,,
0.000313408,0.000612,,
6.34642E-05,0.000613,,
3.56927E-05,0.000614,,
0.000257865,0.000615,,
0.000119007,0.000616,,
0.000146779,0.000617,,
0.000174551,0.000618,,
0.000313408,0.000619,,
0.000396723,0.00062,,
0.000313408,0.000621,,
0.000174551,0.000622,,
9.12358E-05,0.000623,,
3.56927E-05,0.000624,,
0.000452266,0.000625,,
0.00034118,0.000626,,
0.000313408,0.000627,,
0.000257865,0.000628,,
0.000313408,0.000629,,
0.000146779,0.00063,,
0.000257865,0.000631,,
9.12358E-05,0.000632,,
6.34642E-05,0.000633,,
6.34642E-05,0.000634,,
-4.76221E-05,0.000635,,
0.000285637,0.000636,,
-0.000103165,0.000637,,
0.000313408,0.000638,,
0.000119007,0.000639,,
0.000285637,0.00064,,
0.000202322,0.000641,,
0.000119007,0.000642,,
-0.000214252,0.000643,,
0.000146779,0.000644,,
0.000119007,0.000645,,
0.000174551,0.000646,,
3.56927E-05,0.000647,,
0.000452266,0.000648,,
0.000119007,0.000649,,
0.000202322,0.00065,,
0.000202322,0.000651,,
-0.000103165,0.000652,,
0.000368952,0.000653,,
0.000119007,0.000654,,
-0.000103165,0.000655,,
0.000119007,0.000656,,
0.00034118,0.000657,,
0.000313408,0.000658,,
0.000257865,0.000659,,
0.000174551,0.00066,,
0.000285637,0.000661,,
0.000285637,0.000662,,
-1.98505E-05,0.000663,,
0.000146779,0.000664,,
0.000368952,0.000665,,
6.34642E-05,0.000666,,
0.000174551,0.000667,,
0.000202322,0.000668,,
0.00034118,0.000669,,
7.92107E-06,0.00067,,
0.000202322,0.000671,,
0.000174551,0.000672,,
9.12358E-05,0.000673,,
0.000424495,0.000674,,
3.56927E-05,0.000675,,
0.000285637,0.000676,,
0.000535581,0.000677,,
0.000174551,0.000678,,
0.000146779,0.000679,,
9.12358E-05,0.00068,,
0.000563353,0.000681,,
0.000480038,0.000682,,
0.000285637,0.000683,,
0.000257865,0.000684,,
0.000257865,0.000685,,
-0.000103165,0.000686,,
0.000202322,0.000687,,
0.000174551,0.000688,,
0.000174551,0.000689,,
6.34642E-05,0.00069,,
3.56927E-05,0.000691,,
0.000146779,0.000692,,
0.000285637,0.000693,,
0.000230094,0.000694,,
0.000119007,0.000695,,
0.000313408,0.000696,,
6.34642E-05,0.000697,,
0.000368952,0.000698,,
0.000396723,0.000699,,
0.00034118,0.0007,,
0.000146779,0.000701,,
0.000257865,0.000702,,
0.000257865,0.000703,,
0.000368952,0.000704,,
-7.53937E-05,0.000705,,
0.000257865,0.000706,,
0.000257865,0.000707,,
6.34642E-05,0.000708,,
0.000285637,0.000709,,
9.12358E-05,0.00071,,
9.12358E-05,0.000711,,
0.000480038,0.000712,,
0.000368952,0.000713,,
0.000257865,0.000714,,
0.000313408,0.000715,,
3.56927E-05,0.000716,,
0.000119007,0.000717,,
0.000285637,0.000718,,
0.000563353,0.000719,,
0.000257865,0.00072,,
0.000257865,0.000721,,
0.000119007,0.000722,,
0.000202322,0.000723,,
9.12358E-05,0.000724,,
-0.000130937,0.000725,,
-0.000214252,0.000726,,
9.12358E-05,0.000727,,
6.34642E-05,0.000728,,
-4.76221E-05,0.000729,,
0.000257865,0.00073,,
0.000368952,0.000731,,
0.000313408,0.000732,,
0.000257865,0.000733,,
0.000230094,0.000734,,
0.000368952,0.000735,,
9.12358E-05,0.000736,,
0.000119007,0.000737,,
9.12358E-05,0.000738,,
0.000146779,0.000739,,
6.34642E-05,0.00074,,
9.12358E-05,0.000741,,
-0.000130937,0.000742,,
6.34642E-05,0.000743,,
9.12358E-05,0.000744,,
0.000146779,0.000745,,
0.000119007,0.000746,,
3.56927E-05,0.000747,,
0.000119007,0.000748,,
9.12358E-05,0.000749,,
0.000119007,0.00075,,
-1.98505E-05,0.000751,,
0.000119007,0.000752,,
0.000174551,0.000753,,
6.34642E-05,0.000754,,
0.000230094,0.000755,,
0.000146779,0.000756,,
0.000202322,0.000757,,
0.000119007,0.000758,,
9.12358E-05,0.000759,,
0.000119007,0.00076,,
6.34642E-05,0.000761,,
-7.53937E-05,0.000762,,
-1.98505E-05,0.000763,,
0.000119007,0.000764,,
0.000230094,0.000765,,
0.000146779,0.000766,,
0.000313408,0.000767,,
0.000396723,0.000768,,
0.000396723,0.000769,,
0.000313408,0.00077,,
0.000257865,0.000771,,
0.000313408,0.000772,,
3.56927E-05,0.000773,,
0.000146779,0.000774,,
0.000230094,0.000775,,
-0.000297566,0.000776,,
0.000174551,0.000777,,
0.000174551,0.000778,,
0.000202322,0.000779,,
3.56927E-05,0.00078,,
0.000119007,0.000781,,
-7.53937E-05,0.000782,,
0.000285637,0.000783,,
0.00034118,0.000784,,
0.000257865,0.000785,,
0.000146779,0.000786,,
-4.76221E-05,0.000787,,
0.000202322,0.000788,,
0.000202322,0.000789,,
0.000146779,0.00079,,
0.000230094,0.000791,,
6.34642E-05,0.000792,,
9.12358E-05,0.000793,,
-1.98505E-05,0.000794,,
6.34642E-05,0.000795,,
0.000202322,0.000796,,
-0.000158708,0.000797,,
-4.76221E-05,0.000798,,
0.000146779,0.000799,,
0.000257865,0.0008,,
0.000424495,0.000801,,
0.000174551,0.000802,,
0.000396723,0.000803,,
0.000174551,0.000804,,
-0.000214252,0.000805,,
0.000119007,0.000806,,
9.12358E-05,0.000807,,
0.000119007,0.000808,,
9.12358E-05,0.000809,,
0.000202322,0.00081,,
0.000202322,0.000811,,
6.34642E-05,0.000812,,
3.56927E-05,0.000813,,
-4.76221E-05,0.000814,,
6.34642E-05,0.000815,,
0.000202322,0.000816,,
0.000146779,0.000817,,
0.000230094,0.000818,,
0.000313408,0.000819,,
6.34642E-05,0.00082,,
0.00050781,0.000821,,
0.000396723,0.000822,,
0.000396723,0.000823,,
0.000313408,0.000824,,
0.000174551,0.000825,,
-0.000214252,0.000826,,
0.000285637,0.000827,,
-4.76221E-05,0.000828,,
0.000230094,0.000829,,
6.34642E-05,0.00083,,
-0.000436424,0.000831,,
0.000202322,0.000832,,
7.92107E-06,0.000833,,
0.000146779,0.000834,,
0.000230094,0.000835,,
9.12358E-05,0.000836,,
0.000174551,0.000837,,
0.000257865,0.000838,,
0.000396723,0.000839,,
0.000313408,0.00084,,
0.000174551,0.000841,,
0.000146779,0.000842,,
0.000257865,0.000843,,
3.56927E-05,0.000844,,
-4.76221E-05,0.000845,,
0.000230094,0.000846,,
-0.00018648,0.000847,,
9.12358E-05,0.000848,,
0.000230094,0.000849,,
-1.98505E-05,0.00085,,
-0.000158708,0.000851,,
3.56927E-05,0.000852,,
0.000174551,0.000853,,
9.12358E-05,0.000854,,
0.000313408,0.000855,,
0.000368952,0.000856,,
9.12358E-05,0.000857,,
0.000146779,0.000858,,
7.92107E-06,0.000859,,
3.56927E-05,0.00086,,
-0.000130937,0.000861,,
0.000230094,0.000862,,
3.56927E-05,0.000863,,
9.12358E-05,0.000864,,
-1.98505E-05,0.000865,,
0.000119007,0.000866,,
0.000230094,0.000867,,
0.000285637,0.000868,,
-0.000214252,0.000869,,
3.56927E-05,0.00087,,
0.000285637,0.000871,,
0.000230094,0.000872,,
-0.000103165,0.000873,,
0.000257865,0.000874,,
0.000119007,0.000875,,
-4.76221E-05,0.000876,,
6.34642E-05,0.000877,,
0.000119007,0.000878,,
6.34642E-05,0.000879,,
-0.000158708,0.00088,,
3.56927E-05,0.000881,,
-7.53937E-05,0.000882,,
-0.000130937,0.000883,,
-0.000103165,0.000884,,
-4.76221E-05,0.000885,,
0.000230094,0.000886,,
9.12358E-05,0.000887,,
0.000285637,0.000888,,
0.000480038,0.000889,,
0.000424495,0.00089,,
9.12358E-05,0.000891,,
0.000368952,0.000892,,
0.000257865,0.000893,,
0.000202322,0.000894,,
0.000119007,0.000895,,
0.000230094,0.000896,,
0.000174551,0.000897,,
0.000174551,0.000898,,
0.000174551,0.000899,,
-1.98505E-05,0.0009,,
0.000202322,0.000901,,
9.12358E-05,0.000902,,
0.000119007,0.000903,,
0.000202322,0.000904,,
9.12358E-05,0.000905,,
0.000452266,0.000906,,
0.00050781,0.000907,,
9.12358E-05,0.000908,,
9.12358E-05,0.000909,,
0.000174551,0.00091,,
0.000174551,0.000911,,
0.00050781,0.000912,,
0.000230094,0.000913,,
0.00034118,0.000914,,
6.34642E-05,0.000915,,
-0.00018648,0.000916,,
-7.53937E-05,0.000917,,
-7.53937E-05,0.000918,,
0.000285637,0.000919,,
6.34642E-05,0.00092,,
3.56927E-05,0.000921,,
6.34642E-05,0.000922,,
-1.98505E-05,0.000923,,
0.000146779,0.000924,,
-1.98505E-05,0.000925,,
9.12358E-05,0.000926,,
0.000285637,0.000927,,
6.34642E-05,0.000928,,
9.12358E-05,0.000929,,
0.000119007,0.00093,,
0.000146779,0.000931,,
0.000146779,0.000932,,
9.12358E-05,0.000933,,
0.000424495,0.000934,,
6.34642E-05,0.000935,,
-4.76221E-05,0.000936,,
0.000119007,0.000937,,
6.34642E-05,0.000938,,
-1.98505E-05,0.000939,,
0.00034118,0.00094,,
0.000313408,0.000941,,
0.000230094,0.000942,,
0.000368952,0.000943,,
6.34642E-05,0.000944,,
9.12358E-05,0.000945,,
0.000146779,0.000946,,
0.000146779,0.000947,,
6.34642E-05,0.000948,,
0.000146779,0.000949,,
0.000146779,0.00095,,
0.000174551,0.000951,,
7.92107E-06,0.000952,,
3.56927E-05,0.000953,,
-0.000325338,0.000954,,
7.92107E-06,0.000955,,
-7.53937E-05,0.000956,,
7.92107E-06,0.000957,,
6.34642E-05,0.000958,,
-7.53937E-05,0.000959,,
0.000230094,0.00096,,
0.000174551,0.000961,,
0.000119007,0.000962,,
0.000313408,0.000963,,
0.000230094,0.000964,,
-4.76221E-05,0.000965,,
-1.98505E-05,0.000966,,
0.000174551,0.000967,,
0.000119007,0.000968,,
-0.000103165,0.000969,,
7.92107E-06,0.00097,,
0.000202322,0.000971,,
-0.000103165,0.000972,,
6.34642E-05,0.000973,,
-1.98505E-05,0.000974,,
-0.000380881,0.000975,,
0.000119007,0.000976,,
0.000285637,0.000977,,
0.000257865,0.000978,,
0.000174551,0.000979,,
0.000285637,0.00098,,
-7.53937E-05,0.000981,,
0.000230094,0.000982,,
-4.76221E-05,0.000983,,
0.000174551,0.000984,,
0.000313408,0.000985,,
0.000285637,0.000986,,
0.000202322,0.000987,,
0.000146779,0.000988,,
-0.00018648,0.000989,,
6.34642E-05,0.00099,,
3.56927E-05,0.000991,,
