Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-32.76684577,0.00065535,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0),,,
0.100985395,3.82265655,,
0.101013167,3.8233119,,
0.100735451,3.82396725,,
0.101179797,3.8246226,,
0.101485284,3.82527795,,
0.101152025,3.8259333,,
0.100068933,3.82658865,,
0.10106871,3.827244,,
0.101401969,3.82789935,,
0.100652136,3.8285547,,
0.099818989,3.82921005,,
0.10106871,3.8298654,,
0.101374198,3.83052075,,
0.100235563,3.8311761,,
0.100457735,3.83183145,,
0.101318654,3.8324868,,
0.100902081,3.83314215,,
0.100235563,3.8337975,,
0.100485507,3.83445285,,
0.101207568,3.8351082,,
0.101013167,3.83576355,,
0.099707903,3.8364189,,
0.100818766,3.83707425,,
0.101346426,3.8377296,,
0.100096705,3.83838495,,
0.100096705,3.8390403,,
0.101485284,3.83969565,,
0.101318654,3.840351,,
0.100096705,3.84100635,,
0.100041162,3.8416617,,
0.101707457,3.84231705,,
0.101013167,3.8429724,,
0.099596816,3.84362775,,
0.100735451,3.8442831,,
0.101179797,3.84493845,,
0.100263334,3.8455938,,
0.099541273,3.84624915,,
0.100902081,3.8469045,,
0.101207568,3.84755985,,
0.099902304,3.8482152,,
0.099846761,3.84887055,,
0.101290883,3.8495259,,
0.101624142,3.85018125,,
0.099513502,3.8508366,,
0.100291106,3.85149195,,
0.101485284,3.8521473,,
0.100568822,3.85280265,,
0.098763669,3.853458,,
0.100818766,3.85411335,,
0.101707457,3.8547687,,
0.099985618,3.85542405,,
0.099430187,3.8560794,,
0.100985395,3.85673475,,
0.10123534,3.8573901,,
0.099791217,3.85804545,,
0.100402192,3.8587008,,
0.101707457,3.85935615,,
0.100679908,3.8600115,,
0.099791217,3.86066685,,
0.100679908,3.8613222,,
0.101207568,3.86197755,,
0.099735674,3.8626329,,
0.100124476,3.86328825,,
0.101207568,3.8639436,,
0.100846538,3.86459895,,
0.099846761,3.8652543,,
0.100374421,3.86590965,,
0.101346426,3.866565,,
0.100652136,3.86722035,,
0.10018002,3.8678757,,
0.100513279,3.86853105,,
0.10070768,3.8691864,,
0.100235563,3.86984175,,
0.099680131,3.8704971,,
0.100291106,3.87115245,,
0.100568822,3.8718078,,
0.100513279,3.87246315,,
0.10001339,3.8731185,,
0.100402192,3.87377385,,
0.101346426,3.8744292,,
0.100846538,3.87508455,,
0.099707903,3.8757399,,
0.100263334,3.87639525,,
0.10106871,3.8770506,,
0.09948573,3.87770595,,
0.099930075,3.8783613,,
0.100929852,3.87901665,,
0.100679908,3.879672,,
0.099707903,3.88032735,,
0.100429964,3.8809827,,
0.100957624,3.88163805,,
0.099680131,3.8822934,,
0.100235563,3.88294875,,
0.100679908,3.8836041,,
0.10018002,3.88425945,,
0.100318877,3.8849148,,
0.100429964,3.88557015,,
0.100513279,3.8862255,,
0.100318877,3.88688085,,
0.100429964,3.8875362,,
0.099902304,3.88819155,,
0.100374421,3.8888469,,
0.100624365,3.88950225,,
0.100263334,3.8901576,,
0.099374644,3.89081295,,
0.10054105,3.8914683,,
0.100596593,3.89212365,,
0.099874532,3.892779,,
0.100374421,3.89343435,,
0.101374198,3.8940897,,
0.099874532,3.89474505,,
0.099152471,3.8954004,,
0.100763223,3.89605575,,
0.100124476,3.8967111,,
0.09948573,3.89736645,,
0.100374421,3.8980218,,
0.101040939,3.89867715,,
0.099374644,3.8993325,,
0.099985618,3.89998785,,
0.100929852,3.9006432,,
0.099874532,3.90129855,,
0.099346872,3.9019539,,
0.100735451,3.90260925,,
0.100207791,3.9032646,,
0.099513502,3.90391995,,
0.100346649,3.9045753,,
0.100457735,3.90523065,,
0.099346872,3.905886,,
0.099902304,3.90654135,,
0.101096482,3.9071967,,
0.099374644,3.90785205,,
0.099902304,3.9085074,,
0.10106871,3.90916275,,
0.099596816,3.9098181,,
0.099624588,3.91047345,,
0.100374421,3.9111288,,
0.099818989,3.91178415,,
0.099208014,3.9124395,,
0.100652136,3.91309485,,
0.10018002,3.9137502,,
0.09948573,3.91440555,,
0.10070768,3.9150609,,
0.100874309,3.91571625,,
0.099096928,3.9163716,,
0.100763223,3.91702695,,
0.101040939,3.9176823,,
0.099041385,3.91833765,,
0.099763446,3.918993,,
0.10106871,3.91964835,,
0.099152471,3.9203037,,
0.099818989,3.92095905,,
0.100763223,3.9216144,,
0.099874532,3.92226975,,
0.099541273,3.9229251,,
0.10070768,3.92358045,,
0.100068933,3.9242358,,
0.09895807,3.92489115,,
0.100568822,3.9255465,,
0.100068933,3.92620185,,
0.098930298,3.9268572,,
0.100596593,3.92751255,,
0.100429964,3.9281679,,
0.098819212,3.92882325,,
0.100291106,3.9294786,,
0.100485507,3.93013395,,
0.099180243,3.9307893,,
0.099985618,3.93144465,,
0.100652136,3.9321,,
0.099041385,3.93275535,,
0.099846761,3.9334107,,
0.100790994,3.93406605,,
0.099624588,3.9347214,,
0.09948573,3.93537675,,
0.100318877,3.9360321,,
0.099402415,3.93668745,,
0.099402415,3.9373428,,
0.100318877,3.93799815,,
0.099735674,3.9386535,,
0.099180243,3.93930885,,
0.10018002,3.9399642,,
0.099957847,3.94061955,,
0.099569045,3.9412749,,
0.100152248,3.94193025,,
0.100207791,3.9425856,,
0.099735674,3.94324095,,
0.099569045,3.9438963,,
0.099569045,3.94455165,,
0.099180243,3.945207,,
0.099624588,3.94586235,,
0.0993191,3.9465177,,
0.099930075,3.94717305,,
0.099457958,3.9478284,,
0.099263557,3.94848375,,
0.10001339,3.9491391,,
0.099957847,3.94979445,,
0.099652359,3.9504498,,
0.099985618,3.95110515,,
0.099541273,3.9517605,,
0.099402415,3.95241585,,
0.099680131,3.9530712,,
0.099902304,3.95372655,,
0.099596816,3.9543819,,
0.100124476,3.95503725,,
0.099707903,3.9556926,,
0.099152471,3.95634795,,
0.099957847,3.9570033,,
0.099763446,3.95765865,,
0.099596816,3.958314,,
0.099569045,3.95896935,,
0.099957847,3.9596247,,
0.099374644,3.96028005,,
0.099541273,3.9609354,,
0.099985618,3.96159075,,
0.099652359,3.9622461,,
0.0993191,3.96290145,,
0.099569045,3.9635568,,
0.099652359,3.96421215,,
0.099569045,3.9648675,,
0.099430187,3.96552285,,
0.099624588,3.9661782,,
0.099902304,3.96683355,,
0.099680131,3.9674889,,
0.09948573,3.96814425,,
0.099874532,3.9687996,,
0.09895807,3.96945495,,
0.09948573,3.9701103,,
0.099374644,3.97076565,,
0.099763446,3.971421,,
0.099152471,3.97207635,,
0.099707903,3.9727317,,
0.099513502,3.97338705,,
0.099180243,3.9740424,,
0.099569045,3.97469775,,
0.099208014,3.9753531,,
0.099513502,3.97600845,,
0.099652359,3.9766638,,
0.099291329,3.97731915,,
0.099291329,3.9779745,,
0.099818989,3.97862985,,
0.099430187,3.9792852,,
0.09895807,3.97994055,,
0.099707903,3.9805959,,
0.099430187,3.98125125,,
0.099263557,3.9819066,,
0.099374644,3.98256195,,
0.099596816,3.9832173,,
0.099541273,3.98387265,,
0.09948573,3.984528,,
0.099291329,3.98518335,,
0.099457958,3.9858387,,
0.099680131,3.98649405,,
0.099235786,3.9871494,,
0.099208014,3.98780475,,
0.099263557,3.9884601,,
0.09948573,3.98911545,,
0.099208014,3.9897708,,
0.099180243,3.99042615,,
0.099208014,3.9910815,,
0.099624588,3.99173685,,
0.099624588,3.9923922,,
0.099041385,3.99304755,,
0.099374644,3.9937029,,
0.099180243,3.99435825,,
0.099041385,3.9950136,,
0.098985841,3.99566895,,
0.099374644,3.9963243,,
0.098680354,3.99697965,,
0.099124699,3.997635,,
0.098763669,3.99829035,,
0.098930298,3.9989457,,
0.099457958,3.99960105,,
0.099707903,4.0002564,,
0.099013613,4.00091175,,
0.099735674,4.0015671,,
0.099180243,4.00222245,,
0.098819212,4.0028778,,
0.099291329,4.00353315,,
0.099402415,4.0041885,,
0.098874755,4.00484385,,
0.099235786,4.0054992,,
0.099235786,4.00615455,,
0.098846984,4.0068099,,
0.099124699,4.00746525,,
0.099430187,4.0081206,,
0.099096928,4.00877595,,
0.099208014,4.0094313,,
0.098930298,4.01008665,,
0.099124699,4.010742,,
0.099041385,4.01139735,,
0.099374644,4.0120527,,
0.099346872,4.01270805,,
0.099291329,4.0133634,,
0.099263557,4.01401875,,
0.098874755,4.0146741,,
0.099235786,4.01532945,,
0.099208014,4.0159848,,
0.099069156,4.01664015,,
0.099374644,4.0172955,,
0.099124699,4.01795085,,
0.099457958,4.0186062,,
0.099013613,4.01926155,,
0.098985841,4.0199169,,
0.098819212,4.02057225,,
0.099402415,4.0212276,,
0.098735897,4.02188295,,
0.098819212,4.0225383,,
0.099263557,4.02319365,,
0.099124699,4.023849,,
0.099124699,4.02450435,,
0.098874755,4.0251597,,
0.099346872,4.02581505,,
0.099541273,4.0264704,,
0.099235786,4.02712575,,
0.099041385,4.0277811,,
0.099013613,4.02843645,,
0.098874755,4.0290918,,
0.099069156,4.02974715,,
0.099013613,4.0304025,,
0.099013613,4.03105785,,
0.099041385,4.0317132,,
0.09879144,4.03236855,,
0.098819212,4.0330239,,
0.098985841,4.03367925,,
0.099013613,4.0343346,,
0.099180243,4.03498995,,
0.098846984,4.0356453,,
0.098708126,4.03630065,,
0.098735897,4.036956,,
0.098319324,4.03761135,,
0.098708126,4.0382667,,
0.09879144,4.03892205,,
0.099013613,4.0395774,,
0.098930298,4.04023275,,
0.09895807,4.0408881,,
0.098846984,4.04154345,,
0.098624811,4.0421988,,
0.098874755,4.04285415,,
0.098763669,4.0435095,,
0.098485953,4.04416485,,
0.098930298,4.0448202,,
0.098680354,4.04547555,,
0.098541496,4.0461309,,
0.09879144,4.04678625,,
0.098846984,4.0474416,,
0.099013613,4.04809695,,
0.098985841,4.0487523,,
0.09879144,4.04940765,,
0.099180243,4.050063,,
0.099096928,4.05071835,,
0.099152471,4.0513737,,
0.098708126,4.05202905,,
0.09843041,4.0526844,,
0.098902527,4.05333975,,
0.099152471,4.0539951,,
0.098763669,4.05465045,,
0.09843041,4.0553058,,
0.098624811,4.05596115,,
0.098846984,4.0566165,,
0.09895807,4.05727185,,
0.099041385,4.0579272,,
0.099041385,4.05858255,,
0.098846984,4.0592379,,
0.098708126,4.05989325,,
0.098402638,4.0605486,,
0.098846984,4.06120395,,
0.098541496,4.0618593,,
0.098819212,4.06251465,,
0.098485953,4.06317,,
0.09843041,4.06382535,,
0.098485953,4.0644807,,
0.09895807,4.06513605,,
0.098985841,4.0657914,,
0.098680354,4.06644675,,
0.098846984,4.0671021,,
0.098680354,4.06775745,,
0.098485953,4.0684128,,
0.098541496,4.06906815,,
0.098319324,4.0697235,,
0.098374867,4.07037885,,
0.098402638,4.0710342,,
0.098485953,4.07168955,,
0.098485953,4.0723449,,
0.098402638,4.07300025,,
0.098485953,4.0736556,,
0.098485953,4.07431095,,
0.098652582,4.0749663,,
0.098624811,4.07562165,,
0.098680354,4.076277,,
0.098541496,4.07693235,,
0.098152694,4.0775877,,
0.098569268,4.07824305,,
0.098485953,4.0788984,,
0.098152694,4.07955375,,
0.098735897,4.0802091,,
0.098846984,4.08086445,,
0.098735897,4.0815198,,
0.098930298,4.08217515,,
0.098902527,4.0828305,,
0.098652582,4.08348585,,
0.098374867,4.0841412,,
0.099124699,4.08479655,,
0.098680354,4.0854519,,
0.098846984,4.08610725,,
0.098541496,4.0867626,,
0.09843041,4.08741795,,
0.09826378,4.0880733,,
0.098513725,4.08872865,,
0.098597039,4.089384,,
0.098597039,4.09003935,,
0.098874755,4.0906947,,
0.098708126,4.09135005,,
0.098319324,4.0920054,,
0.098180466,4.09266075,,
0.098763669,4.0933161,,
0.098374867,4.09397145,,
0.098402638,4.0946268,,
0.098124922,4.09528215,,
0.098180466,4.0959375,,
0.097708349,4.09659285,,
0.098097151,4.0972482,,
0.098041608,4.09790355,,
0.098291552,4.0985589,,
0.09843041,4.09921425,,
0.098597039,4.0998696,,
0.098597039,4.10052495,,
0.098319324,4.1011803,,
0.098513725,4.10183565,,
0.098152694,4.102491,,
0.098513725,4.10314635,,
0.098124922,4.1038017,,
0.097874978,4.10445705,,
0.098374867,4.1051124,,
0.098319324,4.10576775,,
0.098097151,4.1064231,,
0.098485953,4.10707845,,
0.098485953,4.1077338,,
0.098402638,4.10838915,,
0.098652582,4.1090445,,
0.098041608,4.10969985,,
0.098180466,4.1103552,,
0.097874978,4.11101055,,
0.097819435,4.1116659,,
0.098097151,4.11232125,,
0.098347095,4.1129766,,
0.097930521,4.11363195,,
0.098124922,4.1142873,,
0.09826378,4.11494265,,
0.098458181,4.115598,,
0.098680354,4.11625335,,
0.098513725,4.1169087,,
0.098347095,4.11756405,,
0.098124922,4.1182194,,
0.098152694,4.11887475,,
0.098041608,4.1195301,,
0.098236009,4.12018545,,
0.098069379,4.1208408,,
0.098513725,4.12149615,,
0.09826378,4.1221515,,
0.098069379,4.12280685,,
0.098236009,4.1234622,,
0.098152694,4.12411755,,
0.098152694,4.1247729,,
0.098208237,4.12542825,,
0.098708126,4.1260836,,
0.098347095,4.12673895,,
0.098319324,4.1273943,,
0.098124922,4.12804965,,
0.098291552,4.128705,,
0.097819435,4.12936035,,
0.098124922,4.1300157,,
0.097625034,4.13067105,,
0.09790275,4.1313264,,
0.09790275,4.13198175,,
0.097930521,4.1326371,,
0.098541496,4.13329245,,
0.098541496,4.1339478,,
0.098180466,4.13460315,,
0.098097151,4.1352585,,
0.098069379,4.13591385,,
0.09790275,4.1365692,,
0.097930521,4.13722455,,
0.097847207,4.1378799,,
0.097819435,4.13853525,,
0.098069379,4.1391906,,
0.097986065,4.13984595,,
0.098458181,4.1405013,,
0.097930521,4.14115665,,
0.098124922,4.141812,,
0.097958293,4.14246735,,
0.097708349,4.1431227,,
0.09790275,4.14377805,,
0.097819435,4.1444334,,
0.098208237,4.14508875,,
0.098097151,4.1457441,,
0.097625034,4.14639945,,
0.09826378,4.1470548,,
0.097597262,4.14771015,,
0.097569491,4.1483655,,
0.097874978,4.14902085,,
0.097930521,4.1496762,,
0.097708349,4.15033155,,
0.097958293,4.1509869,,
0.098041608,4.15164225,,
0.097680577,4.1522976,,
0.098013836,4.15295295,,
0.097486176,4.1536083,,
0.097569491,4.15426365,,
0.098180466,4.154919,,
0.097680577,4.15557435,,
0.098013836,4.1562297,,
0.098069379,4.15688505,,
0.098041608,4.1575404,,
0.098180466,4.15819575,,
0.098069379,4.1588511,,
0.098208237,4.15950645,,
0.098208237,4.1601618,,
0.098485953,4.16081715,,
0.097847207,4.1614725,,
0.098291552,4.16212785,,
0.097597262,4.1627832,,
0.097958293,4.16343855,,
0.098208237,4.1640939,,
0.097597262,4.16474925,,
0.09790275,4.1654046,,
0.098347095,4.16605995,,
0.098069379,4.1667153,,
0.097680577,4.16737065,,
0.097625034,4.168026,,
0.097763892,4.16868135,,
0.097486176,4.1693367,,
0.097458404,4.16999205,,
0.097958293,4.1706474,,
0.097680577,4.17130275,,
0.098041608,4.1719581,,
0.097486176,4.17261345,,
0.097486176,4.1732688,,
0.098124922,4.17392415,,
0.097986065,4.1745795,,
0.097319547,4.17523485,,
0.097625034,4.1758902,,
0.097652806,4.17654555,,
0.097847207,4.1772009,,
0.097486176,4.17785625,,
0.097513948,4.1785116,,
0.097513948,4.17916695,,
0.097430633,4.1798223,,
0.097708349,4.18047765,,
0.097486176,4.181133,,
0.097763892,4.18178835,,
0.097791663,4.1824437,,
0.098124922,4.18309905,,
0.097569491,4.1837544,,
0.097569491,4.18440975,,
0.097847207,4.1850651,,
0.097847207,4.18572045,,
0.097625034,4.1863758,,
0.097264003,4.18703115,,
0.097402861,4.1876865,,
0.097402861,4.18834185,,
0.097458404,4.1889972,,
0.097486176,4.18965255,,
0.097708349,4.1903079,,
0.098041608,4.19096325,,
0.097847207,4.1916186,,
0.097625034,4.19227395,,
0.097513948,4.1929293,,
0.09773612,4.19358465,,
0.097652806,4.19424,,
0.097347318,4.19489535,,
0.097652806,4.1955507,,
0.09773612,4.19620605,,
0.097541719,4.1968614,,
0.097597262,4.19751675,,
0.097430633,4.1981721,,
0.097819435,4.19882745,,
0.097625034,4.1994828,,
0.097625034,4.20013815,,
0.097569491,4.2007935,,
0.097513948,4.20144885,,
0.097319547,4.2021042,,
0.097236232,4.20275955,,
0.097402861,4.2034149,,
0.097402861,4.20407025,,
