Meta data
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0), -3.36985798868693, 0.00008458, 53206

Data
Channel 0 (PXI1Slot5/0)
-0.00885737569478806
-0.00750416152004618
-0.00479773317056242
-0.00466241175308824
-0.00804544718994293
-0.00912801852973644
-0.00736884010257199
-0.00493305458803661
-0.00520369742298499
-0.00791012577246875
-0.00818076860741712
-0.00547434025793336
-0.00520369742298499
-0.00588030451035593
-0.00899269711226225
-0.00804544718994293
-0.00479773317056242
-0.00425644750066567
-0.00696287585014943
-0.00899269711226225
-0.00709819726762362
-0.00412112608319148
-0.00412112608319148
-0.00872205427731387
-0.0084514114423655
-0.00682755443267524
-0.00425644750066567
-0.00452709033561405
-0.00885737569478806
-0.00777480435499456
-0.00547434025793336
-0.00452709033561405
-0.00574498309288174
-0.00872205427731387
-0.00777480435499456
-0.00588030451035593
-0.00479773317056242
-0.00763948293752037
-0.00872205427731387
-0.00723351868509781
-0.00479773317056242
-0.00479773317056242
-0.00966930419963319
-0.00872205427731387
-0.0061509473453043
-0.00479773317056242
-0.00493305458803661
-0.00804544718994293
-0.00791012577246875
-0.00493305458803661
-0.00412112608319148
-0.00682755443267524
-0.00899269711226225
-0.00804544718994293
-0.00533901884045918
-0.00466241175308824
-0.00804544718994293
-0.00831609002489131
-0.0061509473453043
-0.00520369742298499
-0.00466241175308824
-0.00777480435499456
-0.00777480435499456
-0.00520369742298499
-0.00479773317056242
-0.00520369742298499
-0.00791012577246875
-0.00818076860741712
-0.00412112608319148
-0.00479773317056242
-0.00696287585014943
-0.00858673285983969
-0.00791012577246875
-0.0050683760055108
-0.00371516183076892
-0.00858673285983969
-0.00763948293752037
-0.00696287585014943
-0.00493305458803661
-0.00466241175308824
-0.00872205427731387
-0.00885737569478806
-0.00493305458803661
-0.00493305458803661
-0.0061509473453043
-0.00899269711226225
-0.00804544718994293
-0.00412112608319148
-0.00425644750066567
-0.00709819726762362
-0.00885737569478806
-0.00682755443267524
-0.00479773317056242
-0.00439176891813986
-0.00872205427731387
-0.0084514114423655
-0.0061509473453043
-0.00547434025793336
-0.00520369742298499
-0.00872205427731387
-0.00818076860741712
-0.00533901884045918
-0.00425644750066567
-0.0061509473453043
-0.00858673285983969
-0.00777480435499456
-0.00439176891813986
-0.00412112608319148
-0.00723351868509781
-0.00858673285983969
-0.00709819726762362
-0.00479773317056242
-0.0050683760055108
-0.0084514114423655
-0.00858673285983969
-0.00628626876277849
-0.00425644750066567
-0.00547434025793336
-0.00872205427731387
-0.00818076860741712
-0.00560966167540755
-0.00547434025793336
-0.00750416152004618
-0.0084514114423655
-0.00750416152004618
-0.00479773317056242
-0.00452709033561405
-0.00750416152004618
-0.00831609002489131
-0.00655691159772687
-0.00479773317056242
-0.00412112608319148
-0.00872205427731387
-0.00885737569478806
-0.00588030451035593
-0.00493305458803661
-0.00533901884045918
-0.0084514114423655
-0.00777480435499456
-0.0050683760055108
-0.00466241175308824
-0.00709819726762362
-0.00858673285983969
-0.00655691159772687
-0.00547434025793336
-0.00479773317056242
-0.00818076860741712
-0.00777480435499456
-0.00601562592783012
-0.00466241175308824
-0.00547434025793336
-0.00939866136468481
-0.00818076860741712
-0.0050683760055108
-0.00466241175308824
-0.00655691159772687
-0.00831609002489131
-0.00709819726762362
-0.00560966167540755
-0.00466241175308824
-0.00791012577246875
-0.00939866136468481
-0.0061509473453043
-0.00493305458803661
-0.00466241175308824
-0.00899269711226225
-0.00818076860741712
-0.00560966167540755
-0.00520369742298499
-0.00601562592783012
-0.00831609002489131
-0.00763948293752037
-0.00425644750066567
-0.00412112608319148
-0.00669223301520105
-0.0084514114423655
-0.00763948293752037
-0.0050683760055108
-0.00479773317056242
-0.0084514114423655
-0.00777480435499456
-0.00696287585014943
-0.00479773317056242
-0.00439176891813986
-0.00858673285983969
-0.00791012577246875
-0.00574498309288174
-0.0050683760055108
-0.00601562592783012
-0.00912801852973644
-0.00750416152004618
-0.00479773317056242
-0.00439176891813986
-0.00709819726762362
-0.00926333994721062
-0.00736884010257199
-0.00479773317056242
-0.00520369742298499
-0.00858673285983969
-0.00912801852973644
-0.0061509473453043
-0.0050683760055108
-0.00560966167540755
-0.00939866136468481
-0.00736884010257199
-0.00493305458803661
-0.00452709033561405
-0.00696287585014943
-0.00885737569478806
-0.00777480435499456
-0.00412112608319148
-0.00466241175308824
-0.00723351868509781
-0.00804544718994293
-0.00750416152004618
-0.00547434025793336
-0.00452709033561405
-0.00899269711226225
-0.00750416152004618
-0.00642159018025268
-0.00412112608319148
-0.00533901884045918
-0.0084514114423655
-0.00763948293752037
-0.00425644750066567
-0.00412112608319148
-0.00696287585014943
-0.00912801852973644
-0.00777480435499456
-0.00452709033561405
-0.00520369742298499
-0.00804544718994293
-0.00791012577246875
-0.00682755443267524
-0.00412112608319148
-0.0039858046657173
-0.00858673285983969
-0.00858673285983969
-0.00628626876277849
-0.00439176891813986
-0.00574498309288174
-0.00804544718994293
-0.00818076860741712
-0.00493305458803661
-0.00452709033561405
-0.00750416152004618
-0.00818076860741712
-0.00777480435499456
-0.0039858046657173
-0.00533901884045918
-0.00926333994721062
-0.0084514114423655
-0.00655691159772687
-0.0050683760055108
-0.00412112608319148
-0.00899269711226225
-0.00709819726762362
-0.00520369742298499
-0.00466241175308824
-0.00588030451035593
-0.00804544718994293
-0.00750416152004618
-0.0050683760055108
-0.00412112608319148
-0.00696287585014943
-0.00885737569478806
-0.00736884010257199
-0.00493305458803661
-0.00493305458803661
-0.0084514114423655
-0.00818076860741712
-0.00696287585014943
-0.00439176891813986
-0.00547434025793336
-0.00872205427731387
-0.00818076860741712
-0.00533901884045918
-0.00439176891813986
-0.00628626876277849
-0.00777480435499456
-0.00655691159772687
-0.00533901884045918
-0.00479773317056242
-0.00858673285983969
-0.00885737569478806
-0.00601562592783012
-0.00439176891813986
-0.00439176891813986
-0.00858673285983969
-0.00777480435499456
-0.00588030451035593
-0.00466241175308824
-0.00560966167540755
-0.00872205427731387
-0.00831609002489131
-0.00520369742298499
-0.00425644750066567
-0.00655691159772687
-0.00791012577246875
-0.00736884010257199
-0.00452709033561405
-0.0039858046657173
-0.00791012577246875
-0.00885737569478806
-0.00696287585014943
-0.00357984041329473
-0.00479773317056242
-0.00858673285983969
-0.00791012577246875
-0.00493305458803661
-0.0039858046657173
-0.00560966167540755
-0.0084514114423655
-0.00777480435499456
-0.00425644750066567
-0.00439176891813986
-0.00750416152004618
-0.00939866136468481
-0.00763948293752037
-0.00425644750066567
-0.00425644750066567
-0.0084514114423655
-0.00926333994721062
-0.00628626876277849
-0.00466241175308824
-0.00574498309288174
-0.0084514114423655
-0.00804544718994293
-0.00520369742298499
-0.00479773317056242
-0.00574498309288174
-0.00858673285983969
-0.00791012577246875
-0.0050683760055108
-0.00479773317056242
-0.00750416152004618
-0.00723351868509781
-0.00628626876277849
-0.00439176891813986
-0.00479773317056242
-0.00831609002489131
-0.00885737569478806
-0.00588030451035593
-0.00466241175308824
-0.00533901884045918
-0.00872205427731387
-0.00818076860741712
-0.00520369742298499
-0.0039858046657173
-0.00736884010257199
-0.00831609002489131
-0.00696287585014943
-0.00493305458803661
-0.00466241175308824
-0.00791012577246875
-0.00912801852973644
-0.00628626876277849
-0.00439176891813986
-0.00479773317056242
-0.00858673285983969
-0.00858673285983969
-0.0050683760055108
-0.00533901884045918
-0.00588030451035593
-0.00858673285983969
-0.00763948293752037
-0.00479773317056242
-0.00412112608319148
-0.00763948293752037
-0.00818076860741712
-0.00669223301520105
-0.00493305458803661
-0.00439176891813986
-0.00872205427731387
-0.00763948293752037
-0.00682755443267524
-0.00493305458803661
-0.00520369742298499
-0.00818076860741712
-0.00912801852973644
-0.00385048324824311
-0.00439176891813986
-0.00655691159772687
-0.00899269711226225
-0.00709819726762362
-0.00425644750066567
-0.0039858046657173
-0.00831609002489131
-0.00872205427731387
-0.00709819726762362
-0.00547434025793336
-0.00357984041329473
-0.00804544718994293
-0.00831609002489131
-0.00601562592783012
-0.00412112608319148
-0.00493305458803661
-0.00831609002489131
-0.00804544718994293
-0.00452709033561405
-0.00452709033561405
-0.0061509473453043
-0.0084514114423655
-0.00831609002489131
-0.00412112608319148
-0.00385048324824311
-0.00763948293752037
-0.00818076860741712
-0.00655691159772687
-0.00452709033561405
-0.00466241175308824
