Meta data
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0), 0.0283703208033347, 0.00000031, 6453
Channel 1 (PXI1Slot5/1), 0.0283703208033347, 0.00000031, 6453

Data
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1)
0.400495858688373, 0.818251505261287
0.397778674087022, 0.814847036963329
0.397778674087022, 0.814847036963329
0.401854450989049, 0.816889717942104
0.398457970237359, 0.812123462324962
0.397778674087022, 0.813485249644145
0.397778674087022, 0.814847036963329
0.398457970237359, 0.81144256866537
0.401854450989049, 0.813485249644145
0.398457970237359, 0.810761675005779
0.398457970237359, 0.808718994027004
0.401854450989049, 0.80735720670782
0.398457970237359, 0.803952738409862
0.401175154838711, 0.80735720670782
0.401175154838711, 0.806676313048229
0.39506148948567, 0.808718994027004
0.399137266387697, 0.80327184475027
0.397778674087022, 0.809399887686595
0.397778674087022, 0.804633632069454
0.399816562538035, 0.80327184475027
0.396420081786346, 0.801910057431087
0.399137266387697, 0.800548270111904
0.397778674087022, 0.798505589133129
0.395740785636008, 0.796462908154354
0.399137266387697, 0.797143801813945
0.399137266387697, 0.796462908154354
0.398457970237359, 0.795782014494762
0.401854450989049, 0.79510112083517
0.397778674087022, 0.793058439856395
0.403213043289725, 0.790334865218028
0.398457970237359, 0.789653971558437
0.395740785636008, 0.78693039692007
0.399137266387697, 0.786249503260478
0.396420081786346, 0.789653971558437
0.398457970237359, 0.78284503496252
0.400495858688373, 0.780802353983745
0.401175154838711, 0.77875967300497
0.403213043289725, 0.77467431104742
0.401175154838711, 0.779440566664562
0.399816562538035, 0.780121460324153
0.401175154838711, 0.772631630068645
0.399137266387697, 0.773993417387828
0.399816562538035, 0.771950736409053
0.399137266387697, 0.769908055430278
0.399816562538035, 0.769908055430278
0.400495858688373, 0.767865374451503
0.399816562538035, 0.76650358713232
0.395740785636008, 0.765822693472728
0.397099377936684, 0.767184480791911
0.399816562538035, 0.761737331515178
0.400495858688373, 0.759013756876811
0.403892339440063, 0.757651969557628
0.403213043289725, 0.752204820280895
0.39506148948567, 0.75424750125967
